created_at,text
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @LALISAINDIA_: Spotify India 🇮🇳

#MONEY - #9(=) - 219,535streams (*highest peak #5) 

#LALISA- #92 - 78,290streams ( highest peak -#7)…"
11/25/2021 10:48,"RT @LISAVotingTeam: [ 2021 KBS WORLD RADIO ]

Keep voting for Lisa on KSB K-POP Year-End Survey. 1 vote per email. Use multiple emails!

🗳:…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:48,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @961nowsa: OMW to be the most fashionable relative at Thanksgiving yet again. 💅 

@BLACKPINK #LALISA #LISA #리사 #블랙핑크 #BLACKPINK https://…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @Jayecane: I want to write a song for @BLACKPINK’s #LALISA #LISA &amp; buy a few who love her 
The album https://t.co/9y56iptXFf"
11/25/2021 10:47,"RT @Jayecane: I want to write a song for @BLACKPINK’s #LALISA #LISA &amp; buy a few who love her 
The album https://t.co/9y56iptXFf"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @Jayecane: I want to write a song for @BLACKPINK’s #LALISA #LISA &amp; buy a few who love her 
The album https://t.co/9y56iptXFf"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @Malik_Manoban: #LISA is currently at the 7th spot right now! Let's get her to top 5! Vote for Lisa now! Use all your accounts!

#리사 #LA…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @961nowsa: OMW to be the most fashionable relative at Thanksgiving yet again. 💅 

@BLACKPINK #LALISA #LISA #리사 #블랙핑크 #BLACKPINK https://…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @Jayecane: I want to write a song for @BLACKPINK’s #LALISA #LISA &amp; buy a few who love her 
The album https://t.co/9y56iptXFf"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @Jayecane: I want to write a song for @BLACKPINK’s #LALISA #LISA &amp; buy a few who love her 
The album https://t.co/9y56iptXFf"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @LISAVotingTeam: [📣] WORLDWIDE FANS' CHOICE TOP 10 Final Round voting has started! 

Use all your emails now to vote for Lisa!

🗳: https…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @Malik_Manoban: #LISA is currently at the 7th spot right now! Let's get her to top 5! Vote for Lisa now! Use all your accounts!

#리사 #LA…"
11/25/2021 10:47,"RT @1061KISSFMDFW: OMW to be the most fashionable relative at Thanksgiving yet again. 💅 

@BLACKPINK #LALISA #LISA #리사 #블랙핑크 #BLACKPINK htt…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @LISAVotingTeam: [ 2021 KBS WORLD RADIO ]

Keep voting for Lisa on KSB K-POP Year-End Survey. 1 vote per email. Use multiple emails!

🗳:…"
11/25/2021 10:47,"RT @Jayecane: I want to write a song for @BLACKPINK’s #LALISA #LISA &amp; buy a few who love her 
The album https://t.co/9y56iptXFf"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @Jayecane: I want to write a song for @BLACKPINK’s #LALISA #LISA &amp; buy a few who love her 
The album https://t.co/9y56iptXFf"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @LISAVotingTeam: [ 2021 KBS WORLD RADIO ]

Keep voting for Lisa on KSB K-POP Year-End Survey. 1 vote per email. Use multiple emails!

🗳:…"
11/25/2021 10:47,"RT @LISAVotingTeam: [📣] WORLDWIDE FANS' CHOICE TOP 10 Final Round voting has started! 

Use all your emails now to vote for Lisa!

🗳: https…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @Jayecane: I want to write a song for @BLACKPINK’s #LALISA #LISA &amp; buy a few who love her 
The album https://t.co/9y56iptXFf"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:47,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @ColeBLINK: I decided to drop some #MONEY today at @MACcosmetics 
in honor/support of #LALISA; 

&amp;&amp; “How You Like That” by @BLACKPINK ca…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @Jayecane: I want to write a song for @BLACKPINK’s #LALISA #LISA &amp; buy a few who love her 
The album https://t.co/9y56iptXFf"
11/25/2021 10:46,"RT @Malik_Manoban: #LISA is currently at the 7th spot right now! Let's get her to top 5! Vote for Lisa now! Use all your accounts!

#리사 #LA…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @KISSFMPhoenix: OMW to be the most fashionable relative at Thanksgiving yet again. 💅 

@BLACKPINK #LALISA #LISA #리사 #블랙핑크 #BLACKPINK htt…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @967kissfm: OMW to be the most fashionable relative at Thanksgiving yet again. 💅 

@BLACKPINK #LALISA #LISA #리사 #블랙핑크 #BLACKPINK https:/…"
11/25/2021 10:46,"#LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE… https://t.co/nihe9R5zl6"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:46,"RT @ColeBLINK: I decided to drop some #MONEY today at @MACcosmetics 
in honor/support of #LALISA; 

&amp;&amp; “How You Like That” by @BLACKPINK ca…"
11/25/2021 10:46,"RT @ygofficialblink: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE fo…"
11/25/2021 10:46,"RT @LISAVotingTeam: [ 2021 KBS WORLD RADIO ]

Keep voting for Lisa on KSB K-POP Year-End Survey. 1 vote per email. Use multiple emails!

🗳:…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
11/25/2021 10:46,"RT @BLACKPINK: #LISA has been nominated for #2021MAMA Worldwide Fans’ Choice TOP 10 and Worldwide Icon of the Year!
Stream to VOTE for #LAL…"
